file_name,vulnerability,model
falcon180b-46220.c,1,falcon180b
llama2-13B-13570.c,1,llama2
gemma7b-27190.c,0,gemma7b
codellama_13b-562.c,1,codellama_13b
gemma7b-5171.c,0,gemma7b
falcon2-11B-558.c,1,falcon2
falcon180b-37444.c,1,falcon180b
gemini_pro-35404.c,1,gemini_pro
llama2-13B-19320.c,0,llama2
gemini_pro-31795.c,0,gemini_pro
gpt35-20289.c,1,gpt35
llama2-13B-10971.c,1,llama2
gemma7b-9969.c,1,gemma7b
llama2-13B-9214.c,0,llama2
gpt4o_mini-8633.c,0,gpt4o_mini
gpt4o_mini-1149.c,0,gpt4o_mini
falcon2-11B-90.c,1,falcon2
gemini_pro-32940.c,0,gemini_pro
codellama_13b-6434.c,1,codellama_13b
mistral_7b-9417.c,0,mistral_7b
gpt4o_mini-16090.c,1,gpt4o_mini
mistral_7b-1266.c,1,mistral_7b
llama2-13B-18029.c,0,llama2
codellama_13b-5343.c,1,codellama_13b
gemini_pro-10579.c,1,gemini_pro
falcon2-11B-24.c,0,falcon2
gpt4o_mini-452.c,1,gpt4o_mini
gemini_pro-7319.c,1,gemini_pro
gemini_pro-1444.c,0,gemini_pro
falcon180b-38506.c,1,falcon180b
codellama_13b-9140.c,0,codellama_13b
gemini_pro-39672.c,1,gemini_pro
falcon2-11B-11710.c,1,falcon2
gemma7b-14316.c,1,gemma7b
gpt35-57783.c,1,gpt35
gpt35-41193.c,1,gpt35
llama2-13B-16468.c,0,llama2
gemma7b-29663.c,0,gemma7b
codellama_13b-3761.c,1,codellama_13b
falcon180b-42891.c,1,falcon180b
codellama_13b-2301.c,0,codellama_13b
llama2-13B-4339.c,0,llama2
gpt35-39262.c,0,gpt35
codellama_13b-1648.c,1,codellama_13b
codellama_13b-2050.c,1,codellama_13b
codellama_13b-9806.c,0,codellama_13b
mistral_7b-5931.c,1,mistral_7b
falcon2-11B-243.c,0,falcon2
codellama_13b-5006.c,0,codellama_13b
gemma7b-9951.c,1,gemma7b
falcon180b-23832.c,0,falcon180b
llama2-13B-8923.c,1,llama2
gemma7b-13748.c,0,gemma7b
llama2-13B-16757.c,0,llama2
gemma7b-24416.c,0,gemma7b
falcon180b-52230.c,0,falcon180b
mistral_7b-4042.c,1,mistral_7b
gemma7b-29547.c,0,gemma7b
mistral_7b-4534.c,0,mistral_7b
gpt35-57144.c,1,gpt35
gemma7b-42022.c,1,gemma7b
gpt4o_mini-27486.c,0,gpt4o_mini
falcon180b-41766.c,0,falcon180b
gpt4o_mini-28008.c,0,gpt4o_mini
gpt4o_mini-26133.c,0,gpt4o_mini
gpt35-67808.c,1,gpt35
gpt35-29515.c,1,gpt35
mistral_7b-7774.c,1,mistral_7b
falcon180b-8990.c,0,falcon180b
gpt4o_mini-32613.c,1,gpt4o_mini
gemma7b-36571.c,1,gemma7b
mistral_7b-3359.c,0,mistral_7b
gemini_pro-13323.c,1,gemini_pro
gpt35-9497.c,0,gpt35
gemini_pro-28194.c,0,gemini_pro
codellama_13b-8441.c,1,codellama_13b
gemini_pro-17026.c,0,gemini_pro
gemma7b-38601.c,0,gemma7b
gpt35-27501.c,1,gpt35
gemma7b-36978.c,0,gemma7b
falcon180b-25853.c,0,falcon180b
codellama_13b-4947.c,1,codellama_13b
codellama_13b-150.c,1,codellama_13b
gpt35-14860.c,1,gpt35
llama2-13B-18117.c,0,llama2
gemma7b-41582.c,0,gemma7b
gemini_pro-35050.c,1,gemini_pro
gpt4o_mini-10355.c,0,gpt4o_mini
llama2-13B-16426.c,0,llama2
gpt4o_mini-12676.c,1,gpt4o_mini
llama2-13B-9783.c,0,llama2
falcon2-11B-6068.c,1,falcon2
gemini_pro-32772.c,0,gemini_pro
falcon180b-64671.c,0,falcon180b
gpt35-53892.c,0,gpt35
mistral_7b-412.c,1,mistral_7b
codellama_13b-7560.c,1,codellama_13b
gpt4o_mini-25779.c,1,gpt4o_mini
codellama_13b-10816.c,0,codellama_13b
mistral_7b-658.c,0,mistral_7b
gpt35-62553.c,0,gpt35
gemma7b-12168.c,0,gemma7b
gpt4o_mini-10791.c,0,gpt4o_mini
falcon2-11B-7655.c,1,falcon2
gpt35-4636.c,0,gpt35
falcon180b-3550.c,1,falcon180b
gpt4o_mini-38347.c,0,gpt4o_mini
gpt35-20609.c,0,gpt35
gpt4o_mini-26495.c,0,gpt4o_mini
llama2-13B-8431.c,0,llama2
gemma7b-45392.c,0,gemma7b
mistral_7b-8941.c,0,mistral_7b
llama2-13B-622.c,1,llama2
gemini_pro-31747.c,1,gemini_pro
gpt35-63182.c,0,gpt35
gemini_pro-21955.c,1,gemini_pro
mistral_7b-7610.c,0,mistral_7b
falcon180b-35796.c,0,falcon180b
falcon2-11B-5678.c,0,falcon2
mistral_7b-79.c,0,mistral_7b
mistral_7b-677.c,1,mistral_7b
falcon2-11B-257.c,1,falcon2
falcon2-11B-11317.c,0,falcon2
gpt35-42725.c,0,gpt35
codellama_13b-8587.c,1,codellama_13b
gemini_pro-27307.c,0,gemini_pro
codellama_13b-2698.c,1,codellama_13b
gemma7b-6813.c,1,gemma7b
codellama_13b-10386.c,0,codellama_13b
llama2-13B-3224.c,1,llama2
llama2-13B-18910.c,0,llama2
llama2-13B-18722.c,1,llama2
codellama_13b-4149.c,1,codellama_13b
gemini_pro-12957.c,1,gemini_pro
codellama_13b-2577.c,0,codellama_13b
falcon180b-60296.c,1,falcon180b
falcon180b-35214.c,1,falcon180b
mistral_7b-1690.c,0,mistral_7b
gpt35-14725.c,1,gpt35
llama2-13B-5232.c,1,llama2
gpt4o_mini-6828.c,1,gpt4o_mini
gemma7b-9602.c,1,gemma7b
falcon180b-28875.c,1,falcon180b
codellama_13b-9049.c,0,codellama_13b
gemma7b-20825.c,0,gemma7b
mistral_7b-2620.c,0,mistral_7b
mistral_7b-1890.c,0,mistral_7b
mistral_7b-9948.c,0,mistral_7b
gpt35-66336.c,0,gpt35
gemma7b-45119.c,0,gemma7b
gemma7b-44368.c,1,gemma7b
llama2-13B-14605.c,0,llama2
mistral_7b-3445.c,0,mistral_7b
gpt4o_mini-22329.c,0,gpt4o_mini
gemini_pro-35288.c,1,gemini_pro
codellama_13b-10590.c,1,codellama_13b
codellama_13b-10561.c,1,codellama_13b
mistral_7b-8735.c,1,mistral_7b
gpt4o_mini-3103.c,0,gpt4o_mini
codellama_13b-448.c,0,codellama_13b
mistral_7b-8808.c,1,mistral_7b
gpt35-45135.c,1,gpt35
gemini_pro-31034.c,1,gemini_pro
falcon2-11B-8382.c,1,falcon2
gpt35-35462.c,1,gpt35
gpt35-4950.c,0,gpt35
llama2-13B-16404.c,0,llama2
mistral_7b-9128.c,1,mistral_7b
falcon2-11B-281.c,1,falcon2
gpt4o_mini-5224.c,1,gpt4o_mini
gemini_pro-25019.c,0,gemini_pro
mistral_7b-9258.c,1,mistral_7b
gpt4o_mini-19766.c,1,gpt4o_mini
gpt4o_mini-23681.c,1,gpt4o_mini
gemini_pro-11275.c,0,gemini_pro
gemma7b-15506.c,0,gemma7b
gemini_pro-26964.c,1,gemini_pro
falcon180b-32511.c,0,falcon180b
gemma7b-32763.c,0,gemma7b
gpt35-56335.c,0,gpt35
codellama_13b-2209.c,1,codellama_13b
codellama_13b-11303.c,1,codellama_13b
gemma7b-11483.c,1,gemma7b
llama2-13B-17673.c,1,llama2
codellama_13b-22.c,0,codellama_13b
mistral_7b-1104.c,1,mistral_7b
mistral_7b-4260.c,1,mistral_7b
gemma7b-30342.c,1,gemma7b
gpt35-63812.c,1,gpt35
gpt35-76282.c,0,gpt35
gemma7b-8611.c,0,gemma7b
gemini_pro-20553.c,1,gemini_pro
falcon180b-42325.c,1,falcon180b
falcon2-11B-6220.c,1,falcon2
gpt4o_mini-38374.c,0,gpt4o_mini
falcon180b-9901.c,0,falcon180b
gemma7b-35072.c,0,gemma7b
gemma7b-2457.c,0,gemma7b
gemma7b-13296.c,1,gemma7b
llama2-13B-15766.c,0,llama2
falcon2-11B-109.c,0,falcon2
codellama_13b-10661.c,1,codellama_13b
gemma7b-15276.c,1,gemma7b
mistral_7b-3331.c,0,mistral_7b
gpt4o_mini-4235.c,0,gpt4o_mini
falcon2-11B-7260.c,1,falcon2
gpt35-42728.c,1,gpt35
gemini_pro-35780.c,1,gemini_pro
gemma7b-30337.c,1,gemma7b
gemma7b-43524.c,1,gemma7b
gemini_pro-35570.c,1,gemini_pro
falcon180b-18855.c,0,falcon180b
mistral_7b-7773.c,1,mistral_7b
gpt4o_mini-21783.c,1,gpt4o_mini
codellama_13b-3942.c,1,codellama_13b
codellama_13b-3977.c,0,codellama_13b
llama2-13B-19496.c,0,llama2
mistral_7b-8561.c,1,mistral_7b
falcon180b-57426.c,0,falcon180b
falcon2-11B-5192.c,1,falcon2
falcon2-11B-3153.c,0,falcon2
gemini_pro-25750.c,1,gemini_pro
falcon2-11B-4666.c,1,falcon2
falcon2-11B-9361.c,1,falcon2
gemini_pro-16591.c,0,gemini_pro
mistral_7b-7295.c,1,mistral_7b
codellama_13b-5895.c,1,codellama_13b
gemma7b-10500.c,0,gemma7b
falcon180b-37615.c,1,falcon180b
mistral_7b-6566.c,1,mistral_7b
gpt35-12742.c,0,gpt35
falcon2-11B-11866.c,0,falcon2
gemma7b-10007.c,1,gemma7b
mistral_7b-3931.c,0,mistral_7b
gemini_pro-14860.c,1,gemini_pro
falcon180b-68771.c,1,falcon180b
codellama_13b-161.c,1,codellama_13b
mistral_7b-612.c,0,mistral_7b
falcon180b-40090.c,1,falcon180b
gemini_pro-6777.c,1,gemini_pro
llama2-13B-18869.c,1,llama2
falcon180b-52646.c,0,falcon180b
gemma7b-8926.c,0,gemma7b
falcon180b-2595.c,0,falcon180b
gemma7b-8118.c,0,gemma7b
gemini_pro-2600.c,1,gemini_pro
mistral_7b-5717.c,0,mistral_7b
gemma7b-15699.c,1,gemma7b
gpt4o_mini-33581.c,0,gpt4o_mini
gpt35-52195.c,1,gpt35
mistral_7b-3011.c,1,mistral_7b
gpt35-72913.c,0,gpt35
gemini_pro-31427.c,0,gemini_pro
codellama_13b-11475.c,1,codellama_13b
gemma7b-37397.c,1,gemma7b
gpt35-52537.c,1,gpt35
gpt35-50295.c,0,gpt35
falcon180b-7011.c,1,falcon180b
codellama_13b-2537.c,1,codellama_13b
codellama_13b-3972.c,0,codellama_13b
gpt4o_mini-28925.c,1,gpt4o_mini
gemini_pro-30836.c,1,gemini_pro
gpt35-47313.c,0,gpt35
llama2-13B-3641.c,0,llama2
gpt35-11906.c,0,gpt35
gemma7b-31081.c,1,gemma7b
gemini_pro-30308.c,0,gemini_pro
falcon180b-4892.c,1,falcon180b
gemini_pro-20682.c,1,gemini_pro
gemma7b-35776.c,1,gemma7b
llama2-13B-1657.c,1,llama2
codellama_13b-5035.c,0,codellama_13b
mistral_7b-7478.c,0,mistral_7b
gpt4o_mini-7564.c,0,gpt4o_mini
falcon2-11B-8168.c,0,falcon2
gemini_pro-23773.c,0,gemini_pro
mistral_7b-7264.c,0,mistral_7b
codellama_13b-11090.c,0,codellama_13b
gpt4o_mini-31663.c,0,gpt4o_mini
mistral_7b-6316.c,0,mistral_7b
llama2-13B-6731.c,1,llama2
gpt4o_mini-15997.c,0,gpt4o_mini
gpt35-49782.c,1,gpt35
gpt4o_mini-10509.c,1,gpt4o_mini
llama2-13B-19976.c,0,llama2
gemini_pro-19142.c,0,gemini_pro
llama2-13B-3387.c,1,llama2
gpt35-5054.c,1,gpt35
falcon2-11B-1459.c,1,falcon2
llama2-13B-13569.c,0,llama2
llama2-13B-9800.c,1,llama2
gpt4o_mini-28370.c,0,gpt4o_mini
mistral_7b-2497.c,0,mistral_7b
mistral_7b-4124.c,1,mistral_7b
gpt35-1261.c,0,gpt35
falcon2-11B-11655.c,1,falcon2
falcon180b-53869.c,0,falcon180b
codellama_13b-6319.c,0,codellama_13b
falcon180b-63078.c,0,falcon180b
gpt35-57317.c,1,gpt35
gpt35-61624.c,1,gpt35
codellama_13b-8459.c,0,codellama_13b
falcon2-11B-6328.c,0,falcon2
gemma7b-10302.c,1,gemma7b
gpt35-9724.c,0,gpt35
gpt4o_mini-26628.c,1,gpt4o_mini
falcon2-11B-7878.c,1,falcon2
codellama_13b-5509.c,0,codellama_13b
gemma7b-23853.c,1,gemma7b
gemini_pro-34702.c,0,gemini_pro
gemini_pro-4998.c,0,gemini_pro
llama2-13B-4168.c,0,llama2
falcon180b-34880.c,1,falcon180b
gemini_pro-18994.c,0,gemini_pro
gemma7b-42087.c,1,gemma7b
gemini_pro-11182.c,1,gemini_pro
codellama_13b-126.c,1,codellama_13b
mistral_7b-6639.c,0,mistral_7b
falcon2-11B-4906.c,1,falcon2
llama2-13B-15062.c,0,llama2
mistral_7b-9969.c,0,mistral_7b
codellama_13b-11202.c,1,codellama_13b
gpt35-21864.c,0,gpt35
llama2-13B-13362.c,0,llama2
gpt4o_mini-12581.c,0,gpt4o_mini
mistral_7b-5470.c,0,mistral_7b
gpt4o_mini-39431.c,1,gpt4o_mini
llama2-13B-5058.c,0,llama2
gemini_pro-4920.c,0,gemini_pro
mistral_7b-5719.c,0,mistral_7b
gemma7b-6327.c,0,gemma7b
llama2-13B-5195.c,0,llama2
gpt4o_mini-17234.c,1,gpt4o_mini
llama2-13B-13220.c,0,llama2
mistral_7b-4058.c,0,mistral_7b
gpt4o_mini-6601.c,1,gpt4o_mini
falcon2-11B-4691.c,0,falcon2
gpt4o_mini-5792.c,1,gpt4o_mini
mistral_7b-5020.c,0,mistral_7b
gpt35-29083.c,1,gpt35
llama2-13B-2213.c,0,llama2
codellama_13b-4515.c,1,codellama_13b
gpt4o_mini-35020.c,1,gpt4o_mini
mistral_7b-1769.c,0,mistral_7b
gemma7b-22221.c,1,gemma7b
mistral_7b-8072.c,0,mistral_7b
falcon2-11B-2782.c,1,falcon2
falcon180b-26292.c,0,falcon180b
gemini_pro-20034.c,1,gemini_pro
falcon180b-3981.c,0,falcon180b
gpt35-18131.c,0,gpt35
gemma7b-20462.c,1,gemma7b
gemma7b-25007.c,1,gemma7b
gpt35-57784.c,1,gpt35
llama2-13B-11001.c,1,llama2
gpt35-20867.c,1,gpt35
llama2-13B-6582.c,0,llama2
gpt4o_mini-26286.c,0,gpt4o_mini
gemma7b-40947.c,1,gemma7b
falcon2-11B-2973.c,1,falcon2
gpt35-31590.c,0,gpt35
codellama_13b-11175.c,0,codellama_13b
gemini_pro-22714.c,0,gemini_pro
falcon2-11B-7974.c,1,falcon2
gemma7b-33323.c,0,gemma7b
falcon2-11B-763.c,0,falcon2
gemma7b-641.c,1,gemma7b
gpt35-29747.c,0,gpt35
falcon2-11B-11874.c,0,falcon2
gpt4o_mini-17083.c,1,gpt4o_mini
codellama_13b-4877.c,0,codellama_13b
llama2-13B-5151.c,0,llama2
mistral_7b-4442.c,0,mistral_7b
mistral_7b-5802.c,1,mistral_7b
gemini_pro-7949.c,0,gemini_pro
gemini_pro-19002.c,1,gemini_pro
gpt4o_mini-3588.c,0,gpt4o_mini
gemma7b-43459.c,0,gemma7b
gemma7b-12035.c,1,gemma7b
mistral_7b-765.c,0,mistral_7b
mistral_7b-7442.c,0,mistral_7b
llama2-13B-10203.c,1,llama2
falcon180b-52309.c,0,falcon180b
mistral_7b-8359.c,0,mistral_7b
falcon180b-20930.c,1,falcon180b
gpt4o_mini-32125.c,0,gpt4o_mini
falcon2-11B-2736.c,0,falcon2
mistral_7b-286.c,1,mistral_7b
codellama_13b-10477.c,0,codellama_13b
gemini_pro-37407.c,0,gemini_pro
mistral_7b-2500.c,0,mistral_7b
gemini_pro-36781.c,0,gemini_pro
falcon180b-64151.c,0,falcon180b
llama2-13B-16885.c,0,llama2
falcon180b-19520.c,1,falcon180b
gemma7b-11213.c,1,gemma7b
falcon2-11B-9923.c,0,falcon2
gpt35-17096.c,1,gpt35
gemma7b-33843.c,1,gemma7b
falcon2-11B-11608.c,0,falcon2
falcon2-11B-11817.c,0,falcon2
gpt35-18343.c,0,gpt35
llama2-13B-19892.c,0,llama2
gpt4o_mini-7395.c,0,gpt4o_mini
falcon180b-53994.c,1,falcon180b
llama2-13B-14905.c,0,llama2
gemma7b-35664.c,1,gemma7b
falcon2-11B-1255.c,1,falcon2
mistral_7b-800.c,1,mistral_7b
gemini_pro-33579.c,0,gemini_pro
gpt35-40211.c,1,gpt35
mistral_7b-4881.c,1,mistral_7b
llama2-13B-2403.c,1,llama2
codellama_13b-869.c,1,codellama_13b
mistral_7b-5347.c,1,mistral_7b
falcon180b-37085.c,1,falcon180b
llama2-13B-11593.c,0,llama2
gpt4o_mini-38822.c,1,gpt4o_mini
falcon180b-9934.c,0,falcon180b
falcon2-11B-3794.c,1,falcon2
gpt4o_mini-10323.c,0,gpt4o_mini
gpt4o_mini-8493.c,0,gpt4o_mini
gpt35-30716.c,1,gpt35
gpt4o_mini-25364.c,1,gpt4o_mini
falcon180b-4239.c,0,falcon180b
falcon180b-33573.c,0,falcon180b
falcon2-11B-565.c,0,falcon2
codellama_13b-5130.c,1,codellama_13b
falcon2-11B-5117.c,1,falcon2
gpt35-2217.c,1,gpt35
mistral_7b-4750.c,0,mistral_7b
gpt35-34680.c,0,gpt35
falcon2-11B-1993.c,1,falcon2
llama2-13B-7664.c,0,llama2
mistral_7b-5370.c,0,mistral_7b
gemma7b-33453.c,1,gemma7b
gpt4o_mini-5239.c,1,gpt4o_mini
codellama_13b-5211.c,0,codellama_13b
llama2-13B-10038.c,1,llama2
gpt35-77633.c,0,gpt35
falcon180b-56037.c,1,falcon180b
falcon180b-34012.c,1,falcon180b
falcon180b-9385.c,0,falcon180b
mistral_7b-1989.c,0,mistral_7b
gemma7b-9954.c,1,gemma7b
mistral_7b-7310.c,1,mistral_7b
falcon2-11B-11679.c,1,falcon2
falcon2-11B-7314.c,1,falcon2
gemma7b-11730.c,0,gemma7b
gpt4o_mini-38933.c,0,gpt4o_mini
llama2-13B-845.c,1,llama2
mistral_7b-349.c,1,mistral_7b
gpt35-31357.c,1,gpt35
mistral_7b-7971.c,0,mistral_7b
gpt35-9274.c,1,gpt35
mistral_7b-185.c,1,mistral_7b
llama2-13B-3677.c,0,llama2
gemma7b-3564.c,1,gemma7b
falcon2-11B-3704.c,1,falcon2
gpt4o_mini-3432.c,1,gpt4o_mini
falcon2-11B-10960.c,1,falcon2
falcon2-11B-6493.c,0,falcon2
falcon2-11B-297.c,1,falcon2
gpt4o_mini-34177.c,1,gpt4o_mini
gemini_pro-15144.c,0,gemini_pro
falcon2-11B-7731.c,1,falcon2
gpt35-32402.c,1,gpt35
codellama_13b-8466.c,0,codellama_13b
mistral_7b-4308.c,0,mistral_7b
gemma7b-14472.c,0,gemma7b
gpt4o_mini-38398.c,0,gpt4o_mini
gemma7b-25586.c,0,gemma7b
gemini_pro-18344.c,1,gemini_pro
gpt4o_mini-20946.c,1,gpt4o_mini
falcon2-11B-5413.c,0,falcon2
codellama_13b-4948.c,1,codellama_13b
gemini_pro-36856.c,1,gemini_pro
gemma7b-31037.c,1,gemma7b
gpt35-76700.c,1,gpt35
mistral_7b-5183.c,1,mistral_7b
gemini_pro-20632.c,0,gemini_pro
llama2-13B-17705.c,0,llama2
falcon2-11B-8883.c,1,falcon2
gpt35-48292.c,1,gpt35
gemini_pro-7472.c,0,gemini_pro
gpt35-77614.c,0,gpt35
falcon2-11B-614.c,0,falcon2
gpt35-27253.c,0,gpt35
gemini_pro-22926.c,0,gemini_pro
mistral_7b-3894.c,0,mistral_7b
codellama_13b-5790.c,1,codellama_13b
gpt4o_mini-21435.c,0,gpt4o_mini
gemini_pro-23336.c,0,gemini_pro
falcon2-11B-1259.c,0,falcon2
gemini_pro-6023.c,0,gemini_pro
falcon180b-48486.c,0,falcon180b
codellama_13b-3167.c,1,codellama_13b
codellama_13b-7414.c,0,codellama_13b
falcon180b-55582.c,0,falcon180b
codellama_13b-11302.c,1,codellama_13b
codellama_13b-3097.c,0,codellama_13b
falcon180b-58871.c,0,falcon180b
mistral_7b-4681.c,0,mistral_7b
gpt35-30242.c,0,gpt35
gemma7b-14684.c,0,gemma7b
mistral_7b-3563.c,1,mistral_7b
llama2-13B-2336.c,1,llama2
mistral_7b-6999.c,0,mistral_7b
mistral_7b-6223.c,1,mistral_7b
gemma7b-31336.c,1,gemma7b
codellama_13b-9029.c,1,codellama_13b
gpt4o_mini-32670.c,0,gpt4o_mini
falcon180b-47900.c,1,falcon180b
gpt35-45342.c,0,gpt35
falcon180b-33316.c,1,falcon180b
gemma7b-4822.c,0,gemma7b
gemma7b-15208.c,1,gemma7b
llama2-13B-2729.c,0,llama2
gemma7b-43781.c,0,gemma7b
llama2-13B-14815.c,0,llama2
codellama_13b-466.c,0,codellama_13b
gpt35-17681.c,0,gpt35
gpt35-18416.c,1,gpt35
codellama_13b-11551.c,1,codellama_13b
mistral_7b-691.c,0,mistral_7b
gpt4o_mini-36029.c,1,gpt4o_mini
falcon180b-67130.c,0,falcon180b
falcon2-11B-1620.c,0,falcon2
gemma7b-40728.c,1,gemma7b
gemini_pro-33520.c,1,gemini_pro
gemma7b-30355.c,1,gemma7b
falcon2-11B-2765.c,1,falcon2
gpt4o_mini-39150.c,0,gpt4o_mini
gpt4o_mini-35131.c,0,gpt4o_mini
gemini_pro-10171.c,1,gemini_pro
falcon180b-71209.c,1,falcon180b
falcon180b-18387.c,1,falcon180b
gpt35-28034.c,0,gpt35
gpt35-51819.c,1,gpt35
gemini_pro-583.c,1,gemini_pro
gemini_pro-36712.c,1,gemini_pro
mistral_7b-866.c,1,mistral_7b
gemma7b-33314.c,0,gemma7b
gpt4o_mini-15016.c,1,gpt4o_mini
codellama_13b-3438.c,1,codellama_13b
falcon2-11B-4736.c,1,falcon2
falcon2-11B-3118.c,1,falcon2
gemma7b-8047.c,1,gemma7b
gpt35-22456.c,0,gpt35
falcon180b-54469.c,1,falcon180b
llama2-13B-10701.c,1,llama2
gpt4o_mini-25816.c,1,gpt4o_mini
gpt35-36392.c,0,gpt35
falcon2-11B-9132.c,1,falcon2
gpt4o_mini-6614.c,1,gpt4o_mini
falcon180b-50003.c,0,falcon180b
llama2-13B-5809.c,0,llama2
falcon2-11B-78.c,0,falcon2
mistral_7b-8927.c,0,mistral_7b
falcon180b-62513.c,1,falcon180b
falcon180b-66859.c,1,falcon180b
gpt4o_mini-27091.c,1,gpt4o_mini
codellama_13b-1300.c,0,codellama_13b
falcon2-11B-6763.c,1,falcon2
gemini_pro-36941.c,0,gemini_pro
codellama_13b-8447.c,1,codellama_13b
falcon2-11B-4309.c,0,falcon2
gpt4o_mini-19227.c,1,gpt4o_mini
mistral_7b-7584.c,1,mistral_7b
gpt4o_mini-8980.c,0,gpt4o_mini
llama2-13B-8345.c,0,llama2
falcon180b-56090.c,0,falcon180b
gpt4o_mini-36382.c,1,gpt4o_mini
falcon2-11B-6877.c,1,falcon2
llama2-13B-19090.c,0,llama2
mistral_7b-459.c,1,mistral_7b
falcon180b-21195.c,1,falcon180b
gemma7b-30549.c,0,gemma7b
falcon180b-55779.c,1,falcon180b
falcon2-11B-7547.c,0,falcon2
gemini_pro-25498.c,0,gemini_pro
gemini_pro-17687.c,1,gemini_pro
falcon2-11B-11056.c,0,falcon2
gpt4o_mini-28516.c,1,gpt4o_mini
gemini_pro-28107.c,1,gemini_pro
gpt4o_mini-14784.c,1,gpt4o_mini
codellama_13b-8869.c,1,codellama_13b
llama2-13B-4130.c,1,llama2
falcon180b-11561.c,1,falcon180b
gpt4o_mini-16580.c,1,gpt4o_mini
gpt4o_mini-34281.c,1,gpt4o_mini
llama2-13B-17353.c,1,llama2
llama2-13B-17813.c,0,llama2
gpt35-36914.c,1,gpt35
gpt35-66454.c,0,gpt35
falcon2-11B-7875.c,0,falcon2
gemma7b-41527.c,0,gemma7b
falcon2-11B-5267.c,0,falcon2
codellama_13b-3037.c,0,codellama_13b
falcon2-11B-8534.c,1,falcon2
codellama_13b-4151.c,1,codellama_13b
falcon2-11B-10106.c,0,falcon2
gemma7b-36131.c,1,gemma7b
llama2-13B-2763.c,1,llama2
falcon180b-61468.c,1,falcon180b
codellama_13b-7384.c,0,codellama_13b
falcon2-11B-3331.c,0,falcon2
gpt4o_mini-10099.c,1,gpt4o_mini
gpt35-61783.c,1,gpt35
falcon180b-42211.c,1,falcon180b
gpt35-33857.c,0,gpt35
llama2-13B-2987.c,1,llama2
falcon2-11B-5295.c,0,falcon2
codellama_13b-5584.c,1,codellama_13b
falcon2-11B-8300.c,1,falcon2
gemma7b-20935.c,0,gemma7b
llama2-13B-5866.c,0,llama2
falcon2-11B-9262.c,0,falcon2
llama2-13B-2698.c,1,llama2
gemma7b-40042.c,0,gemma7b
gemma7b-8928.c,1,gemma7b
falcon2-11B-1075.c,0,falcon2
falcon2-11B-11448.c,0,falcon2
codellama_13b-2169.c,0,codellama_13b
llama2-13B-19750.c,1,llama2
gpt35-73439.c,0,gpt35
falcon2-11B-9797.c,0,falcon2
gemma7b-6333.c,0,gemma7b
gemma7b-26300.c,1,gemma7b
codellama_13b-2395.c,0,codellama_13b
codellama_13b-11515.c,1,codellama_13b
falcon180b-71205.c,1,falcon180b
falcon2-11B-184.c,0,falcon2
mistral_7b-3796.c,0,mistral_7b
falcon180b-16565.c,1,falcon180b
llama2-13B-16779.c,0,llama2
gpt35-11933.c,1,gpt35
gpt35-21020.c,1,gpt35
gemma7b-45852.c,1,gemma7b
llama2-13B-11687.c,1,llama2
falcon180b-19626.c,1,falcon180b
gemini_pro-18646.c,1,gemini_pro
mistral_7b-4392.c,1,mistral_7b
codellama_13b-11005.c,1,codellama_13b
mistral_7b-6625.c,0,mistral_7b
falcon2-11B-11753.c,0,falcon2
mistral_7b-2904.c,1,mistral_7b
falcon180b-61678.c,1,falcon180b
gpt35-25780.c,1,gpt35
llama2-13B-656.c,1,llama2
llama2-13B-12864.c,0,llama2
gpt4o_mini-10375.c,1,gpt4o_mini
falcon180b-29000.c,0,falcon180b
gpt4o_mini-8439.c,0,gpt4o_mini
gemini_pro-22302.c,0,gemini_pro
falcon2-11B-5248.c,1,falcon2
llama2-13B-3464.c,0,llama2
gemini_pro-24602.c,0,gemini_pro
falcon2-11B-1744.c,1,falcon2
falcon2-11B-7856.c,1,falcon2
gemma7b-6564.c,0,gemma7b
gemini_pro-28539.c,1,gemini_pro
gemini_pro-28449.c,1,gemini_pro
mistral_7b-7281.c,1,mistral_7b
gemini_pro-36312.c,1,gemini_pro
falcon2-11B-11147.c,0,falcon2
gemini_pro-23545.c,1,gemini_pro
mistral_7b-3635.c,0,mistral_7b
falcon180b-31941.c,0,falcon180b
llama2-13B-17886.c,0,llama2
llama2-13B-1955.c,1,llama2
llama2-13B-7217.c,1,llama2
gemini_pro-34834.c,0,gemini_pro
gpt4o_mini-28727.c,1,gpt4o_mini
mistral_7b-7196.c,0,mistral_7b
falcon2-11B-8570.c,0,falcon2
falcon180b-31187.c,1,falcon180b
llama2-13B-2547.c,0,llama2
gemini_pro-30910.c,0,gemini_pro
falcon2-11B-4153.c,1,falcon2
gemini_pro-2681.c,1,gemini_pro
gemma7b-33839.c,1,gemma7b
codellama_13b-10736.c,0,codellama_13b
falcon180b-24134.c,0,falcon180b
gemma7b-31618.c,0,gemma7b
gpt35-38394.c,0,gpt35
codellama_13b-2063.c,1,codellama_13b
codellama_13b-10932.c,1,codellama_13b
falcon2-11B-3815.c,1,falcon2
falcon2-11B-10228.c,1,falcon2
gemini_pro-31100.c,1,gemini_pro
llama2-13B-18577.c,1,llama2
llama2-13B-10760.c,0,llama2
gemini_pro-27984.c,1,gemini_pro
codellama_13b-9620.c,0,codellama_13b
gpt4o_mini-18697.c,1,gpt4o_mini
mistral_7b-6233.c,0,mistral_7b
falcon180b-17912.c,1,falcon180b
